Date,SessionTime,DriverAhead,DistanceToDriverAhead,Time,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Distance,RelativeDistance,Status,X,Y,Z
2021-03-28 16:19:15.739,0 days 01:49:15.729000,,,0 days 00:00:32.129000,9889,185,5,77,False,0,car,1905.2919444444453,0.352623858787816,OnTrack,4985,4181,-41
2021-03-28 16:19:15.814,0 days 01:49:15.804000,,,0 days 00:00:32.204000,10152,187,5,81,False,0,pos,1909.2052159016685,0.35334811151231516,OnTrack,4944,4180,-42
2021-03-28 16:19:15.979,0 days 01:49:15.969000,,,0 days 00:00:32.369000,10416,189,5,85,False,0,car,1917.891944444445,0.3549558166978264,OnTrack,4852,4181,-44
2021-03-28 16:19:16.034,0 days 01:49:16.024000,,,0 days 00:00:32.424000,10503,190,5,88,False,0,pos,1920.7975348803488,0.355493571824831,OnTrack,4822,4182,-45
2021-03-28 16:19:16.218,0 days 01:49:16.208000,,,0 days 00:00:32.608000,10590,192,5,91,False,0,car,1930.638611111112,0.3573149190914455,OnTrack,4719,4186,-47
2021-03-28 16:19:16.254,0 days 01:49:16.244000,,,0 days 00:00:32.644000,10783,197,5,94,False,0,pos,1932.613975591551,0.3576805116966292,OnTrack,4700,4187,-48
2021-03-28 16:19:16.458,0 days 01:49:16.448000,,,0 days 00:00:32.848000,10977,202,5,97,False,0,car,1944.1052777777784,0.35980727622277947,OnTrack,4588,4189,-50
2021-03-28 16:19:16.474,0 days 01:49:16.464000,,,0 days 00:00:32.864000,11110,204,5,95,False,0,pos,1945.0222903169797,0.3599769932580469,OnTrack,4580,4190,-51
2021-03-28 16:19:16.694,0 days 01:49:16.684000,,,0 days 00:00:33.084000,11244,206,5,93,False,0,pos,1957.8044453533057,0.3623426636980422,OnTrack,4456,4186,-55
2021-03-28 16:19:16.698,0 days 01:49:16.688000,,,0 days 00:00:33.088000,11378,209,5,92,False,0,car,1958.0386111111118,0.3623860021655953,OnTrack,4453,4185,-55
2021-03-28 16:19:16.914,0 days 01:49:16.904000,,,0 days 00:00:33.304000,11418,210,5,90,False,0,pos,1970.7513786842667,0.3647388306497496,OnTrack,4345,4173,-58
2021-03-28 16:19:16.938,0 days 01:49:16.928000,,,0 days 00:00:33.328000,11458,212,5,89,False,0,car,1972.1719444444452,0.36500174331333196,OnTrack,4332,4170,-58
2021-03-28 16:19:17.134,0 days 01:49:17.124000,,,0 days 00:00:33.524000,11616,213,5,90,False,0,pos,1983.8490217819126,0.3671628903659439,OnTrack,4220,4147,-62
2021-03-28 16:19:17.178,0 days 01:49:17.168000,,,0 days 00:00:33.568000,11774,215,5,91,False,0,car,1986.5052777777787,0.3676544996659894,OnTrack,4194,4139,-62
2021-03-28 16:19:17.354,0 days 01:49:17.344000,,,0 days 00:00:33.744000,11938,218,5,92,False,0,pos,1997.2850115265433,0.3696495699345003,OnTrack,4095,4105,-66
2021-03-28 16:19:17.458,0 days 01:49:17.448000,,,0 days 00:00:33.848000,12103,221,5,94,False,0,car,2003.6941666666671,0.37083575088890486,OnTrack,4036,4079,-68
2021-03-28 16:19:17.574,0 days 01:49:17.564000,,,0 days 00:00:33.964000,12134,221,5,92,False,0,pos,2010.8301269866433,0.372156446056658,OnTrack,3971,4048,-71
2021-03-28 16:19:17.698,0 days 01:49:17.688000,,,0 days 00:00:34.088000,12166,222,5,90,False,0,car,2018.4941666666673,0.3735748760530442,OnTrack,3903,4009,-74
2021-03-28 16:19:17.794,0 days 01:49:17.784000,,,0 days 00:00:34.184000,12279,224,5,92,False,0,pos,2024.4915872115448,0.37468485480536856,OnTrack,3853,3977,-77
2021-03-28 16:19:17.938,0 days 01:49:17.928000,,,0 days 00:00:34.328000,12392,226,5,94,False,0,car,2033.5608333333341,0.37636335482374456,OnTrack,3779,3923,-81
2021-03-28 16:19:18.014,0 days 01:49:18.004000,,,0 days 00:00:34.404000,11701,227,5,97,False,0,pos,2038.3620229557837,0.37725193991243755,OnTrack,3743,3893,-84
2021-03-28 16:19:18.139,0 days 01:49:18.129000,,,0 days 00:00:34.529000,11010,228,5,100,False,0,car,2046.2908333333341,0.3787193726169536,OnTrack,3684,3838,-88
2021-03-28 16:19:18.234,0 days 01:49:18.224000,,,0 days 00:00:34.624000,10988,229,5,100,False,0,pos,2052.3567799601497,0.3798420339041047,OnTrack,3642,3794,-92
2021-03-28 16:19:18.379,0 days 01:49:18.369000,,,0 days 00:00:34.769000,10967,231,6,100,False,0,car,2061.6908333333345,0.38156954339585536,OnTrack,3579,3720,-97
2021-03-28 16:19:18.453,0 days 01:49:18.443000,,,0 days 00:00:34.843000,11113,233,6,100,False,0,pos,2066.4946068118725,0.38245860669436127,OnTrack,3549,3681,-100
2021-03-28 16:19:18.619,0 days 01:49:18.609000,,,0 days 00:00:35.009000,11259,235,6,100,False,0,car,2077.357500000001,0.38446906778131806,OnTrack,3483,3590,-105
2021-03-28 16:19:18.654,0 days 01:49:18.644000,,,0 days 00:00:35.044000,11211,236,6,100,False,0,pos,2079.6597124154023,0.3848951521029546,OnTrack,3470,3571,-107
2021-03-28 16:19:18.859,0 days 01:49:18.849000,,,0 days 00:00:35.249000,11163,238,6,100,False,0,car,2093.2241666666678,0.3874056073717017,OnTrack,3394,3454,-113
2021-03-28 16:19:18.874,0 days 01:49:18.864000,,,0 days 00:00:35.264000,11197,239,6,100,False,0,pos,2094.2220448586686,0.38759029070051626,OnTrack,3389,3446,-114
2021-03-28 16:19:19.094,0 days 01:49:19.084000,,,0 days 00:00:35.484000,11232,240,6,100,False,0,pos,2108.953440755211,0.3903167188899161,OnTrack,3312,3319,-120
2021-03-28 16:19:19.099,0 days 01:49:19.089000,,,0 days 00:00:35.489000,11267,241,6,100,False,0,car,2109.2908333333344,0.390379162167006,OnTrack,3310,3316,-120
2021-03-28 16:19:19.314,0 days 01:49:19.304000,,,0 days 00:00:35.704000,11332,242,6,100,False,0,pos,2123.8280977904446,0.3930696612813452,OnTrack,3236,3190,-127
2021-03-28 16:19:19.339,0 days 01:49:19.329000,,,0 days 00:00:35.729000,11397,243,6,100,False,0,car,2125.490833333334,0.39337739376559094,OnTrack,3227,3175,-127
2021-03-28 16:19:19.534,0 days 01:49:19.524000,,,0 days 00:00:35.924000,11165,236,6,51,False,0,pos,2138.0815270742896,0.39570762931017345,OnTrack,3162,3062,-133
2021-03-28 16:19:19.579,0 days 01:49:19.569000,,,0 days 00:00:35.969000,10934,230,6,3,True,0,car,2140.8241666666677,0.3962152261428524,OnTrack,3146,3036,-134
2021-03-28 16:19:19.754,0 days 01:49:19.744000,,,0 days 00:00:36.144000,10100,215,6,1,True,0,pos,2150.7880974756395,0.3980593108464063,OnTrack,3091,2944,-138
2021-03-28 16:19:19.859,0 days 01:49:19.849000,,,0 days 00:00:36.249000,9266,200,6,0,True,0,car,2156.3797222222233,0.3990941865255814,OnTrack,3065,2903,-139
2021-03-28 16:19:19.974,0 days 01:49:19.964000,,,0 days 00:00:36.364000,9468,190,6,0,True,0,pos,2162.261472865573,0.4001827575523647,OnTrack,3041,2866,-141
2021-03-28 16:19:20.099,0 days 01:49:20.089000,,,0 days 00:00:36.489000,9670,180,6,0,True,0,car,2168.3797222222233,0.4013150988208295,OnTrack,3010,2824,-142
2021-03-28 16:19:20.194,0 days 01:49:20.184000,,,0 days 00:00:36.584000,9695,172,6,0,True,0,pos,2172.84743959444,0.4021419661911336,OnTrack,2986,2792,-144
2021-03-28 16:19:20.339,0 days 01:49:20.329000,,,0 days 00:00:36.729000,9721,164,5,0,True,0,car,2179.3130555555563,0.40333859668983324,OnTrack,2946,2739,-145
2021-03-28 16:19:20.414,0 days 01:49:20.404000,,,0 days 00:00:36.804000,9765,153,5,0,True,0,pos,2182.457050026706,0.40392047468793063,OnTrack,2926,2713,-146
2021-03-28 16:19:20.619,0 days 01:49:20.609000,,,0 days 00:00:37.009000,9809,143,5,0,True,0,car,2190.4352777777785,0.40539705336348447,OnTrack,2870,2645,-147
2021-03-28 16:19:20.634,0 days 01:49:20.624000,,,0 days 00:00:37.024000,9626,138,5,0,True,0,pos,2190.991782539887,0.40550004905252884,OnTrack,2867,2641,-148
2021-03-28 16:19:20.854,0 days 01:49:20.844000,,,0 days 00:00:37.244000,9444,133,5,0,True,0,pos,2198.796829732469,0.4069445761587784,OnTrack,2813,2580,-149
2021-03-28 16:19:20.859,0 days 01:49:20.849000,,,0 days 00:00:37.249000,9262,128,3,0,True,0,car,2198.968611111112,0.4069763687734386,OnTrack,2811,2578,-149
2021-03-28 16:19:21.074,0 days 01:49:21.064000,,,0 days 00:00:37.464000,8679,124,3,0,True,0,pos,2206.1579221297393,0.40830693787640804,OnTrack,2759,2530,-150
2021-03-28 16:19:21.099,0 days 01:49:21.089000,,,0 days 00:00:37.489000,8097,120,3,0,True,0,car,2206.968611111112,0.40845697697027067,OnTrack,2752,2525,-150
2021-03-28 16:19:21.294,0 days 01:49:21.284000,,,0 days 00:00:37.684000,7850,116,3,0,True,0,pos,2213.1181046999613,0.40959510079702277,OnTrack,2706,2494,-151
2021-03-28 16:19:21.339,0 days 01:49:21.329000,,,0 days 00:00:37.729000,7604,113,3,0,True,0,car,2214.501944444445,0.4098512163556209,OnTrack,2694,2488,-151
2021-03-28 16:19:21.514,0 days 01:49:21.504000,,,0 days 00:00:37.904000,7308,110,3,0,True,0,pos,2219.763217021101,0.4108249517684664,OnTrack,2648,2469,-151
2021-03-28 16:19:21.579,0 days 01:49:21.569000,,,0 days 00:00:37.969000,7012,107,3,0,True,0,car,2221.6352777777784,0.41117142533112944,OnTrack,2630,2463,-151
2021-03-28 16:19:21.734,0 days 01:49:21.724000,,,0 days 00:00:38.124000,6799,102,3,0,True,0,pos,2225.8794186628443,0.41195691405399676,OnTrack,2589,2454,-152
2021-03-28 16:19:21.819,0 days 01:49:21.809000,,,0 days 00:00:38.209000,6587,97,3,0,True,0,car,2228.101944444445,0.4123682502902353,OnTrack,2567,2451,-152
2021-03-28 16:19:21.954,0 days 01:49:21.944000,,,0 days 00:00:38.344000,6378,93,3,0,True,0,pos,2231.506086880858,0.4129982754395524,OnTrack,2535,2450,-153
2021-03-28 16:19:22.059,0 days 01:49:22.049000,,,0 days 00:00:38.449000,6169,90,3,0,True,0,car,2234.101944444445,0.4134787064378594,OnTrack,2511,2452,-152
2021-03-28 16:19:22.174,0 days 01:49:22.164000,,,0 days 00:00:38.564000,5983,89,3,0,True,0,pos,2236.937687032232,0.41400353440280735,OnTrack,2488,2458,-153
2021-03-28 16:19:22.299,0 days 01:49:22.289000,,,0 days 00:00:38.689000,5798,88,3,0,False,0,car,2239.9686111111114,0.41456448578220284,OnTrack,2463,2466,-153
2021-03-28 16:19:22.394,0 days 01:49:22.384000,,,0 days 00:00:38.784000,5669,85,3,0,False,0,pos,2242.204127959918,0.4149782263535152,OnTrack,2447,2476,-154
2021-03-28 16:19:22.539,0 days 01:49:22.529000,,,0 days 00:00:38.929000,5541,83,3,0,False,0,car,2245.5019444444447,0.415588573118345,OnTrack,2423,2495,-153
2021-03-28 16:19:22.614,0 days 01:49:22.604000,,,0 days 00:00:39.004000,5478,80,3,2,False,0,pos,2247.152860978044,0.4158941181873366,OnTrack,2412,2508,-153
2021-03-28 16:19:22.779,0 days 01:49:22.769000,,,0 days 00:00:39.169000,5416,78,3,5,False,0,car,2250.7019444444445,0.4165509684462858,OnTrack,2388,2538,-152
2021-03-28 16:19:22.834,0 days 01:49:22.824000,,,0 days 00:00:39.224000,5548,78,3,16,False,0,pos,2251.883419358307,0.4167696311265128,OnTrack,2381,2549,-153
2021-03-28 16:19:23.018,0 days 01:49:23.008000,,,0 days 00:00:39.408000,5680,78,3,27,False,0,car,2255.880277777778,0.4175093537936935,OnTrack,2360,2587,-153
2021-03-28 16:19:23.054,0 days 01:49:23.044000,,,0 days 00:00:39.444000,5836,80,3,32,False,0,pos,2256.6834588934707,0.41765800336162295,OnTrack,2357,2595,-153
2021-03-28 16:19:23.258,0 days 01:49:23.248000,,,0 days 00:00:39.648000,5992,82,3,37,False,0,car,2261.3469444444445,0.4185211027281954,OnTrack,2336,2639,-152
2021-03-28 16:19:23.274,0 days 01:49:23.264000,,,0 days 00:00:39.664000,6095,82,3,40,False,0,pos,2261.71628871241,0.41858945949702075,OnTrack,2335,2643,-152
2021-03-28 16:19:23.494,0 days 01:49:23.484000,,,0 days 00:00:39.884000,6199,83,3,43,False,0,pos,2266.8517901989185,0.41953991769649174,OnTrack,2318,2693,-152
2021-03-28 16:19:23.498,0 days 01:49:23.488000,,,0 days 00:00:39.888000,6303,84,3,46,False,0,car,2266.9469444444444,0.4195575284659779,OnTrack,2317,2693,-151
2021-03-28 16:19:23.714,0 days 01:49:23.704000,,,0 days 00:00:40.104000,6434,86,3,49,False,0,pos,2272.209939650625,0.4205315826962478,OnTrack,2304,2745,-151
2021-03-28 16:19:23.738,0 days 01:49:23.728000,,,0 days 00:00:40.128000,6566,88,3,53,False,0,car,2272.8136111111107,0.42064330781032133,OnTrack,2302,2750,-150
2021-03-28 16:19:23.934,0 days 01:49:23.924000,,,0 days 00:00:40.324000,6778,91,3,58,False,0,pos,2277.9000957144744,0.4215846941599214,OnTrack,2294,2801,-151
2021-03-28 16:19:23.978,0 days 01:49:23.968000,,,0 days 00:00:40.368000,6991,94,3,64,False,0,car,2279.0802777777776,0.42180311756450645,OnTrack,2292,2812,-150
2021-03-28 16:19:24.154,0 days 01:49:24.144000,,,0 days 00:00:40.544000,7234,97,3,69,False,0,pos,2283.9521407911056,0.42270478260342853,OnTrack,2288,2860,-150
2021-03-28 16:19:24.218,0 days 01:49:24.208000,,,0 days 00:00:40.608000,7478,101,3,74,False,0,car,2285.813611111111,0.4230492961301735,OnTrack,2287,2878,-149
2021-03-28 16:19:24.374,0 days 01:49:24.364000,,,0 days 00:00:40.764000,7819,106,3,76,False,0,pos,2290.5890178137925,0.42393310941857304,OnTrack,2286,2924,-149
2021-03-28 16:19:24.458,0 days 01:49:24.448000,,,0 days 00:00:40.848000,8161,112,3,79,False,0,car,2293.280277777778,0.4244311971138834,OnTrack,2286,2949,-148
2021-03-28 16:19:24.594,0 days 01:49:24.584000,,,0 days 00:00:40.984000,8499,116,3,83,False,0,pos,2297.797434731782,0.42526721456544275,OnTrack,2288,2993,-148
2021-03-28 16:19:24.659,0 days 01:49:24.649000,,,0 days 00:00:41.049000,8838,121,3,87,False,0,car,2300.036111111111,0.42568153989010393,OnTrack,2289,3014,-147
2021-03-28 16:19:24.814,0 days 01:49:24.804000,,,0 days 00:00:41.204000,9214,126,3,91,False,0,pos,2305.5976520578174,0.4267108477791927,OnTrack,2295,3068,-146
2021-03-28 16:19:24.899,0 days 01:49:24.889000,,,0 days 00:00:41.289000,9590,131,3,96,False,0,car,2308.7694444444446,0.42729787050497897,OnTrack,2298,3098,-145
2021-03-28 16:19:25.033,0 days 01:49:25.023000,,,0 days 00:00:41.423000,9996,136,3,98,False,0,pos,2313.934892041518,0.4282538710115457,OnTrack,2305,3149,-144
2021-03-28 16:19:25.139,0 days 01:49:25.129000,,,0 days 00:00:41.529000,10403,142,3,100,False,0,car,2318.2361111111113,0.4290499235378969,OnTrack,2311,3190,-142
2021-03-28 16:19:25.234,0 days 01:49:25.224000,,,0 days 00:00:41.624000,10816,150,3,100,False,0,pos,2322.296709136561,0.429801442877962,OnTrack,2318,3229,-141
2021-03-28 16:19:25.379,0 days 01:49:25.369000,,,0 days 00:00:41.769000,11230,158,3,100,False,0,car,2328.7694444444446,0.4309993909970591,OnTrack,2328,3290,-139
2021-03-28 16:19:25.454,0 days 01:49:25.444000,,,0 days 00:00:41.844000,11652,162,3,100,False,0,pos,2332.182851090054,0.4316311307293854,OnTrack,2334,3323,-139
2021-03-28 16:19:25.619,0 days 01:49:25.609000,,,0 days 00:00:42.009000,12074,167,3,100,False,0,car,2339.902777777778,0.4330599040709837,OnTrack,2348,3396,-137
2021-03-28 16:19:25.674,0 days 01:49:25.664000,,,0 days 00:00:42.064000,11648,173,3,100,False,0,pos,2342.569050560468,0.4335533672381139,OnTrack,2354,3423,-136
2021-03-28 16:19:25.859,0 days 01:49:25.849000,,,0 days 00:00:42.249000,11222,179,3,100,False,0,car,2351.836111111111,0.4352684779645915,OnTrack,2374,3514,-131
2021-03-28 16:19:25.894,0 days 01:49:25.884000,,,0 days 00:00:42.284000,11459,183,3,100,False,0,pos,2353.6250433778364,0.43559956643680275,OnTrack,2377,3527,-131
2021-03-28 16:19:26.099,0 days 01:49:26.089000,,,0 days 00:00:42.489000,11697,187,4,100,False,0,car,2364.302777777778,0.43757575907132146,OnTrack,2388,3572,-130
2021-03-28 16:19:26.114,0 days 01:49:26.104000,,,0 days 00:00:42.504000,11833,189,4,100,False,0,pos,2365.096240205114,0.43772260994304546,OnTrack,2390,3578,-130
2021-03-28 16:19:26.334,0 days 01:49:26.324000,,,0 days 00:00:42.724000,11970,191,4,100,False,0,pos,2376.959764588046,0.4399182638736312,OnTrack,2414,3693,-126
2021-03-28 16:19:26.339,0 days 01:49:26.329000,,,0 days 00:00:42.729000,12107,194,4,100,False,0,car,2377.236111111111,0.43996940898953324,OnTrack,2414,3695,-125
2021-03-28 16:19:26.554,0 days 01:49:26.544000,,,0 days 00:00:42.944000,12292,199,4,100,False,0,pos,2389.3988617078753,0.4422204425182324,OnTrack,2440,3811,-122
2021-03-28 16:19:26.579,0 days 01:49:26.569000,,,0 days 00:00:42.969000,12477,204,4,100,False,0,car,2390.8361111111108,0.4424864429241477,OnTrack,2442,3824,-121
2021-03-28 16:19:26.774,0 days 01:49:26.764000,,,0 days 00:00:43.164000,11917,207,4,100,False,0,pos,2402.1749570376955,0.4445849914518373,OnTrack,2466,3934,-118
2021-03-28 16:19:26.819,0 days 01:49:26.809000,,,0 days 00:00:43.209000,11357,210,5,100,False,0,car,2404.8361111111108,0.4450775072686038,OnTrack,2471,3959,-117
2021-03-28 16:19:26.994,0 days 01:49:26.984000,,,0 days 00:00:43.384000,11545,213,5,100,False,0,pos,2415.3569266198383,0.4470246579785513,OnTrack,2494,4061,-115
2021-03-28 16:19:27.059,0 days 01:49:27.049000,,,0 days 00:00:43.449000,11734,217,5,100,False,0,car,2419.3027777777775,0.4477549404245418,OnTrack,2502,4099,-114
2021-03-28 16:19:27.214,0 days 01:49:27.204000,,,0 days 00:00:43.604000,11793,218,5,100,False,0,pos,2428.755063294253,0.44950433185135313,OnTrack,2524,4191,-112
2021-03-28 16:19:27.299,0 days 01:49:27.289000,,,0 days 00:00:43.689000,11853,220,5,100,False,0,car,2433.969444444444,0.4504693887854005,OnTrack,2535,4241,-111
2021-03-28 16:19:27.434,0 days 01:49:27.424000,,,0 days 00:00:43.824000,11952,221,5,100,False,0,pos,2442.3012960864335,0.45201141476489043,OnTrack,2555,4322,-110
2021-03-28 16:19:27.539,0 days 01:49:27.529000,,,0 days 00:00:43.929000,12051,223,5,100,False,0,car,2448.8361111111108,0.4532208523511801,OnTrack,2569,4385,-109
2021-03-28 16:19:27.654,0 days 01:49:27.644000,,,0 days 00:00:44.044000,11397,225,5,100,False,0,pos,2456.0576323656296,0.4545573827965598,OnTrack,2586,4455,-108
2021-03-28 16:19:27.779,0 days 01:49:27.769000,,,0 days 00:00:44.169000,10743,227,6,100,False,0,car,2463.9694444444444,0.4560216695235208,OnTrack,2603,4531,-106
2021-03-28 16:19:27.874,0 days 01:49:27.864000,,,0 days 00:00:44.264000,10757,228,6,100,False,0,pos,2470.015321457462,0.45714061640633485,OnTrack,2616,4590,-106
2021-03-28 16:19:28.019,0 days 01:49:28.009000,,,0 days 00:00:44.409000,10771,230,6,100,False,0,car,2479.302777777778,0.45885950190078223,OnTrack,2634,4680,-105
2021-03-28 16:19:28.094,0 days 01:49:28.084000,,,0 days 00:00:44.484000,10874,231,6,100,False,0,pos,2484.1379263591307,0.4597543719785887,OnTrack,2644,4728,-105
2021-03-28 16:19:28.259,0 days 01:49:28.249000,,,0 days 00:00:44.649000,10978,233,6,100,False,0,car,2494.8361111111108,0.4617343494829644,OnTrack,2664,4831,-104
2021-03-28 16:19:28.314,0 days 01:49:28.304000,,,0 days 00:00:44.704000,10989,234,6,100,False,0,pos,2498.4136920860724,0.46239647394750916,OnTrack,2671,4866,-104
2021-03-28 16:19:28.499,0 days 01:49:28.489000,,,0 days 00:00:44.889000,11001,235,6,100,False,0,car,2510.5027777777777,0.46463387386842725,OnTrack,2692,4984,-103
2021-03-28 16:19:28.534,0 days 01:49:28.524000,,,0 days 00:00:44.924000,11080,236,6,100,False,0,pos,2512.80425233752,0.4650598216306716,OnTrack,2696,5007,-104
2021-03-28 16:19:28.739,0 days 01:49:28.729000,,,0 days 00:00:45.129000,11160,238,6,100,False,0,car,2526.3694444444445,0.46757041345881084,OnTrack,2717,5140,-104
2021-03-28 16:19:28.754,0 days 01:49:28.744000,,,0 days 00:00:45.144000,11191,238,6,99,False,0,pos,2527.366209888823,0.4677548908447191,OnTrack,2719,5150,-105
2021-03-28 16:19:28.974,0 days 01:49:28.964000,,,0 days 00:00:45.364000,11222,239,6,98,False,0,pos,2542.0353836255754,0.4704698032041426,OnTrack,2738,5295,-105
2021-03-28 16:19:28.979,0 days 01:49:28.969000,,,0 days 00:00:45.369000,11254,240,6,98,False,0,car,2542.369444444444,0.4705316298524749,OnTrack,2738,5298,-105
2021-03-28 16:19:29.194,0 days 01:49:29.184000,,,0 days 00:00:45.584000,11258,240,6,96,False,0,pos,2556.7586541603227,0.473194727583883,OnTrack,2752,5440,-107
2021-03-28 16:19:29.219,0 days 01:49:29.209000,,,0 days 00:00:45.609000,11263,241,6,94,False,0,car,2558.4361111111107,0.4735051846477792,OnTrack,2753,5457,-107
2021-03-28 16:19:29.414,0 days 01:49:29.404000,,,0 days 00:00:45.804000,11172,241,6,87,False,0,pos,2571.5205517974705,0.4759268009141776,OnTrack,2758,5593,-109
2021-03-28 16:19:29.459,0 days 01:49:29.449000,,,0 days 00:00:45.849000,11081,241,6,80,False,0,car,2574.5027777777773,0.47647873944308355,OnTrack,2757,5623,-109
2021-03-28 16:19:29.634,0 days 01:49:29.624000,,,0 days 00:00:46.024000,10934,237,6,44,False,0,pos,2585.8929040981375,0.4785867787421934,OnTrack,2752,5737,-112
2021-03-28 16:19:29.698,0 days 01:49:29.688000,,,0 days 00:00:46.088000,10788,233,6,8,True,0,car,2589.971388888888,0.47934160849367335,OnTrack,2747,5777,-112
2021-03-28 16:19:29.854,0 days 01:49:29.844000,,,0 days 00:00:46.244000,10459,227,6,4,True,0,pos,2599.699301539719,0.4811420118947841,OnTrack,2731,5875,-114
2021-03-28 16:19:29.938,0 days 01:49:29.928000,,,0 days 00:00:46.328000,10130,221,6,0,True,0,car,2604.704722222222,0.48206839525617246,OnTrack,2719,5924,-115
2021-03-28 16:19:30.074,0 days 01:49:30.064000,,,0 days 00:00:46.464000,9644,210,6,0,True,0,pos,2612.3598838016433,0.48348518212899305,OnTrack,2696,6001,-117
2021-03-28 16:19:30.178,0 days 01:49:30.168000,,,0 days 00:00:46.568000,9159,199,6,0,True,0,car,2617.9713888888887,0.4845237371825856,OnTrack,2675,6057,-118
2021-03-28 16:19:30.294,0 days 01:49:30.284000,,,0 days 00:00:46.684000,8843,192,6,0,True,0,pos,2624.090731547588,0.48565628079504736,OnTrack,2651,6118,-120
2021-03-28 16:19:30.418,0 days 01:49:30.408000,,,0 days 00:00:46.808000,8527,186,6,0,True,0,car,2630.3713888888883,0.48681867988767524,OnTrack,2624,6177,-121
2021-03-28 16:19:30.514,0 days 01:49:30.504000,,,0 days 00:00:46.904000,8486,177,6,0,True,0,pos,2634.9748786529663,0.487670675472516,OnTrack,2603,6220,-123
2021-03-28 16:19:30.658,0 days 01:49:30.648000,,,0 days 00:00:47.048000,8445,168,6,0,True,0,car,2641.5713888888886,0.48889153136324015,OnTrack,2568,6278,-124
2021-03-28 16:19:30.734,0 days 01:49:30.724000,,,0 days 00:00:47.124000,8622,163,6,0,True,0,pos,2644.9791097599964,0.489522218795025,OnTrack,2549,6308,-126
2021-03-28 16:19:30.898,0 days 01:49:30.888000,,,0 days 00:00:47.288000,8800,158,5,0,True,0,car,2652.104722222222,0.49084099882240234,OnTrack,2506,6366,-128
2021-03-28 16:19:30.954,0 days 01:49:30.944000,,,0 days 00:00:47.344000,8943,153,5,0,True,0,pos,2654.4367978130354,0.4912726101018261,OnTrack,2491,6385,-129
2021-03-28 16:19:31.099,0 days 01:49:31.089000,,,0 days 00:00:47.489000,9087,148,5,0,True,0,car,2660.368055555555,0.4923703437057135,OnTrack,2450,6431,-131
2021-03-28 16:19:31.174,0 days 01:49:31.164000,,,0 days 00:00:47.564000,9223,148,5,0,True,0,pos,2663.509011481613,0.49295165934196467,OnTrack,2429,6453,-132
2021-03-28 16:19:31.339,0 days 01:49:31.329000,,,0 days 00:00:47.729000,9360,148,4,0,True,0,car,2670.234722222222,0.494196427148473,OnTrack,2382,6496,-133
2021-03-28 16:19:31.394,0 days 01:49:31.384000,,,0 days 00:00:47.784000,8984,134,4,0,True,0,pos,2672.228346101731,0.4945653991306481,OnTrack,2367,6509,-134
2021-03-28 16:19:31.579,0 days 01:49:31.569000,,,0 days 00:00:47.969000,8609,120,3,0,True,0,car,2678.234722222222,0.4956770353453051,OnTrack,2315,6546,-135
2021-03-28 16:19:31.613,0 days 01:49:31.603000,,,0 days 00:00:48.003000,8272,117,3,0,True,0,pos,2679.3037830745725,0.4958748928779179,OnTrack,2306,6553,-136
2021-03-28 16:19:31.814,0 days 01:49:31.804000,,,0 days 00:00:48.204000,7935,114,3,0,True,0,pos,2685.4845973406645,0.49701881341110193,OnTrack,2253,6583,-137
2021-03-28 16:19:31.819,0 days 01:49:31.809000,,,0 days 00:00:48.209000,7598,111,3,0,True,0,car,2685.634722222222,0.49704659792737477,OnTrack,2251,6583,-137
2021-03-28 16:19:32.034,0 days 01:49:32.024000,,,0 days 00:00:48.424000,7323,107,3,0,True,0,pos,2691.880489849237,0.49820253977038315,OnTrack,2198,6606,-137
2021-03-28 16:19:32.059,0 days 01:49:32.049000,,,0 days 00:00:48.449000,7049,104,3,0,True,0,car,2692.5680555555555,0.49832979169796254,OnTrack,2191,6607,-137
2021-03-28 16:19:32.254,0 days 01:49:32.244000,,,0 days 00:00:48.644000,6674,98,3,0,True,0,pos,2697.63895219581,0.49926829308931864,OnTrack,2145,6619,-138
2021-03-28 16:19:32.299,0 days 01:49:32.289000,,,0 days 00:00:48.689000,6299,93,3,0,True,0,car,2698.7680555555553,0.4994772630505073,OnTrack,2134,6620,-138
2021-03-28 16:19:32.474,0 days 01:49:32.464000,,,0 days 00:00:48.864000,6119,90,3,0,True,0,pos,2703.0742969061225,0.5002742450806555,OnTrack,2097,6622,-139
2021-03-28 16:19:32.539,0 days 01:49:32.529000,,,0 days 00:00:48.929000,5939,88,3,0,True,0,car,2704.634722222222,0.5005630423948508,OnTrack,2083,6620,-139
2021-03-28 16:19:32.694,0 days 01:49:32.684000,,,0 days 00:00:49.084000,5712,86,3,0,True,0,pos,2708.267233892051,0.5012353332140305,OnTrack,2053,6614,-140
2021-03-28 16:19:32.779,0 days 01:49:32.769000,,,0 days 00:00:49.169000,5486,84,3,0,False,0,car,2710.234722222222,0.5015994681326333,OnTrack,2036,6607,-140
2021-03-28 16:19:32.914,0 days 01:49:32.904000,,,0 days 00:00:49.304000,5393,83,3,1,False,0,pos,2713.3505294338097,0.5021761293447864,OnTrack,2011,6595,-140
2021-03-28 16:19:33.019,0 days 01:49:33.009000,,,0 days 00:00:49.409000,5301,82,3,2,False,0,car,2715.7013888888887,0.5026112170671352,OnTrack,1993,6582,-139
